goal,target,indicator,country_code,country,year,source,beach_litter_in_beach_value
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),33.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),112.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),181.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),590.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),456.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,262,djibouti,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),41.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),44.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),67.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),338.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),86.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),15.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,212,dominica,2017,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),20.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),87.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),370.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),14.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),81.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),59.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),45.0
14,14.1,14.1.1,212,dominica,2018,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),41.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),79.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),86.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),120.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),408.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),15.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2019,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),377.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),128.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),65.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),64.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),40.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2020,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),43.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),63.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),51.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),8.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),150.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),382.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,212,dominica,2021,center for ocean-atmospheric prediction studies (coaps),10.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),9.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),11.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),7.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),144.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),6.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),0.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),48.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),54.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),1.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),46.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,212,dominica,2022,center for ocean-atmospheric prediction studies (coaps),4.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),75791.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),5815.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),778.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),180.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),3.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),636.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),9058.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),12.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),1084.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),1913.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),690.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),33894.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),17.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),15947.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),43.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),2.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),125.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),5.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),47.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),783.0
14,14.1,14.1.1,214,dominican republic,2017,center for ocean-atmospheric prediction studies (coaps),12.0
